kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_depth
Kepler-181 c,CONFIRMED,CANDIDATE,4.302139338,2.0289,747.2
Kepler-1810 b,CONFIRMED,CANDIDATE,101.1323475,4.366,1502.9
Kepler-1811 b,CONFIRMED,CANDIDATE,76.421501,7.218,578.4
Kepler-1812 b,CONFIRMED,CANDIDATE,7.16520428,1.705,433.8
Kepler-1813 b,CONFIRMED,CANDIDATE,2.81814715,1.763,278.6
Kepler-1814 b,CONFIRMED,CANDIDATE,2.935362067,1.5043,1052.6
Kepler-1814 c,CONFIRMED,CANDIDATE,0.626281766,1.1812,433.1
Kepler-1815 b,CONFIRMED,CANDIDATE,12.19140405,1.8832,665.8
Kepler-1816 b,CONFIRMED,CANDIDATE,91.500873,4.842,704.8
Kepler-1817 b,CONFIRMED,CANDIDATE,44.2993483,4.298,797.9
Kepler-1818 b,CONFIRMED,CANDIDATE,4.64495172,3.366,147.4
Kepler-1819 b,CONFIRMED,CANDIDATE,16.48686712,1.431,987.9
Kepler-182 b,CONFIRMED,CANDIDATE,9.82578495,5.2498,433.3
Kepler-182 c,CONFIRMED,CANDIDATE,20.68420772,6.4415,858.5
Kepler-1820 b,CONFIRMED,CANDIDATE,31.0325991,3.476,737.4
Kepler-1821 b,CONFIRMED,CANDIDATE,16.4581861,1.9637,435.8
Kepler-1822 b,CONFIRMED,CANDIDATE,22.1334224,2.049,654.6
Kepler-1823 b,CONFIRMED,CANDIDATE,21.1033014,2.059,192.5
Kepler-1824 b,CONFIRMED,CANDIDATE,95.6114617,7.489,487.4
Kepler-1825 b,CONFIRMED,CANDIDATE,1.025857984,0.8069,270.7
Kepler-1826 b,CONFIRMED,CANDIDATE,1.615357809,1.1435,499.6
Kepler-1827 b,CONFIRMED,CANDIDATE,3.70063251,5.408,68.6
Kepler-1828 b,CONFIRMED,CANDIDATE,10.27380957,3.252,352.8
Kepler-1829 b,CONFIRMED,CANDIDATE,5.186737262,0.8023,712.7
Kepler-183 b,CONFIRMED,CANDIDATE,5.68798675,2.2682,476.4
Kepler-183 c,CONFIRMED,CANDIDATE,11.6370303,3.3372,604.3
Kepler-1830 b,CONFIRMED,CANDIDATE,56.4931698,8.704,411.9
Kepler-1831 b,CONFIRMED,CANDIDATE,5.78387049,1.3966,413.3
Kepler-1832 b,CONFIRMED,CANDIDATE,3.13877646,1.6663,174.1
Kepler-1833 b,CONFIRMED,CANDIDATE,6.89213244,1.725,82.0
Kepler-1834 b,CONFIRMED,CANDIDATE,4.60300256,2.6848,302.5
Kepler-1835 b,CONFIRMED,CANDIDATE,11.96407399,4.526,784.2
Kepler-1836 b,CONFIRMED,CANDIDATE,5.25419589,2.9878,461.8
Kepler-1837 b,CONFIRMED,CANDIDATE,5.90608902,2.409,340.7
Kepler-1838 b,CONFIRMED,CANDIDATE,12.14684625,6.197,70.7
Kepler-1839 b,CONFIRMED,CANDIDATE,5.05661302,3.926,137.9
Kepler-184 b,CONFIRMED,CANDIDATE,10.68758211,3.3812,777.7
Kepler-184 c,CONFIRMED,CANDIDATE,20.30303506,4.5038,533.4
Kepler-184 d,CONFIRMED,CANDIDATE,29.02235217,4.0263,637.6
Kepler-1840 b,CONFIRMED,CANDIDATE,131.187921,6.905,915.9
Kepler-1841 b,CONFIRMED,CANDIDATE,25.8859397,4.548,217.1
Kepler-1842 b,CONFIRMED,CANDIDATE,14.02634692,1.2808,403.6
Kepler-1843 b,CONFIRMED,CANDIDATE,25.5433704,8.567,138.6
Kepler-1844 b,CONFIRMED,CANDIDATE,3.92453009,3.691,463.5
Kepler-1845 b,CONFIRMED,CANDIDATE,11.60653061,2.194,771.7
Kepler-1846 b,CONFIRMED,CANDIDATE,14.8200596,3.902,184.9
Kepler-1847 b,CONFIRMED,CANDIDATE,11.1296971,2.942,371.0
Kepler-1848 b,CONFIRMED,CANDIDATE,5.60402307,1.0273,224.9
Kepler-1849 b,CONFIRMED,CANDIDATE,57.2932309,4.878,773.6
Kepler-185 b,CONFIRMED,CANDIDATE,1.632916419,1.5599,209.2
Kepler-185 c,CONFIRMED,CANDIDATE,20.72904234,2.8066,561.7
Kepler-1850 b,CONFIRMED,CANDIDATE,1.385787741,1.6449,85.4
Kepler-1851 b,CONFIRMED,CANDIDATE,12.02295362,1.2667,778.6
Kepler-1852 b,CONFIRMED,CANDIDATE,7.9709719,1.2893,488.4
Kepler-1853 b,CONFIRMED,CANDIDATE,48.8882668,6.468,462.8
Kepler-1854 b,CONFIRMED,CANDIDATE,39.8312536,2.442,388.8
Kepler-1855 b,CONFIRMED,CANDIDATE,0.727331746,0.8323,357.4
Kepler-1856 b,CONFIRMED,CANDIDATE,1.302017467,1.3692,290.5
Kepler-1857 b,CONFIRMED,CANDIDATE,8.94337724,2.469,215.1
Kepler-1858 b,CONFIRMED,CANDIDATE,88.0712769,6.758,885.4
Kepler-1859 b,CONFIRMED,CANDIDATE,2.7296036,2.721,145.6
Kepler-1859 c,CONFIRMED,CANDIDATE,3.59645081,2.661,149.6
Kepler-186 b,CONFIRMED,CANDIDATE,3.886795001,1.7574,471.3
Kepler-186 c,CONFIRMED,CANDIDATE,7.26731094,2.2691,659.1
Kepler-186 d,CONFIRMED,CANDIDATE,13.3430025,2.7399,799.7
Kepler-186 e,CONFIRMED,CANDIDATE,22.40777833,3.2881,661.3
Kepler-186 f,CONFIRMED,CANDIDATE,129.945392,5.786,500.1
Kepler-1860 b,CONFIRMED,CANDIDATE,12.7372371,3.358,100.8
Kepler-1861 b,CONFIRMED,CANDIDATE,40.0306267,4.815,214.5
Kepler-1862 b,CONFIRMED,CANDIDATE,16.0573291,3.546,575.0
Kepler-1863 b,CONFIRMED,CANDIDATE,44.9977604,9.686,170.2
Kepler-1864 b,CONFIRMED,CANDIDATE,3.88148385,2.679,36.3
Kepler-1865 b,CONFIRMED,CANDIDATE,2.524017517,1.1968,303.0
Kepler-1866 b,CONFIRMED,CANDIDATE,11.6601667,5.882,181.0
Kepler-1867 b,CONFIRMED,CANDIDATE,9.88736642,4.23,68.0
Kepler-1868 b,CONFIRMED,CANDIDATE,211.032819,7.119,1953.4
Kepler-1869 b,CONFIRMED,CANDIDATE,8.16733851,3.337,104.9
Kepler-1869 c,CONFIRMED,CANDIDATE,1.716828304,2.068,59.5
Kepler-187 b,CONFIRMED,CANDIDATE,4.93883135,4.388,123.5
Kepler-187 c,CONFIRMED,CANDIDATE,10.64021008,5.4381,455.3
Kepler-1870 b,CONFIRMED,CANDIDATE,3.606940379,1.0418,432.3
Kepler-1871 b,CONFIRMED,CANDIDATE,1.952711161,0.872,403.0
Kepler-1872 b,CONFIRMED,CANDIDATE,3.8259005,1.8057,857.2
Kepler-1873 b,CONFIRMED,CANDIDATE,0.558841234,0.7918,280.9
Kepler-1874 b,CONFIRMED,CANDIDATE,56.5732318,4.188,688.5
Kepler-1875 b,CONFIRMED,CANDIDATE,34.4585495,7.434,431.0
Kepler-1876 b,CONFIRMED,CANDIDATE,6.99205021,5.037,33.4
Kepler-1877 b,CONFIRMED,CANDIDATE,2.37752442,2.307,32.1
Kepler-1878 b,CONFIRMED,CANDIDATE,4.44589508,2.3816,441.4
Kepler-1879 b,CONFIRMED,CANDIDATE,10.61345333,0.9829,150.2
Kepler-188 b,CONFIRMED,CANDIDATE,2.06190864,1.9743,214.0
Kepler-188 c,CONFIRMED,CANDIDATE,5.996533443,3.3129,711.4
Kepler-1880 b,CONFIRMED,CANDIDATE,6.30922043,1.3251,691.2
Kepler-1881 b,CONFIRMED,CANDIDATE,159.388788,8.432,1033.0
Kepler-1882 b,CONFIRMED,CANDIDATE,13.7872627,5.747,75.1
Kepler-1883 b,CONFIRMED,CANDIDATE,103.4269873,5.03,950.1
Kepler-1884 b,CONFIRMED,CANDIDATE,8.98826122,4.96,160.8
Kepler-1885 b,CONFIRMED,CANDIDATE,2.522590567,1.406,210.2
Kepler-1886 b,CONFIRMED,CANDIDATE,24.2758992,4.59,702.2
Kepler-1887 b,CONFIRMED,CANDIDATE,19.94752741,1.756,861.3
Kepler-1888 b,CONFIRMED,CANDIDATE,11.39169531,5.0,51.0
Kepler-1889 b,CONFIRMED,CANDIDATE,37.3033197,7.793,551.7
Kepler-189 b,CONFIRMED,CANDIDATE,10.39986173,3.377,275.3
Kepler-189 c,CONFIRMED,CANDIDATE,20.13490007,3.7962,1035.2
Kepler-1890 b,CONFIRMED,CANDIDATE,4.82051088,3.588,40.9
Kepler-1891 b,CONFIRMED,CANDIDATE,4.0223109,0.853,227.8
Kepler-1892 b,CONFIRMED,CANDIDATE,6.33125228,2.688,306.6
Kepler-1893 b,CONFIRMED,CANDIDATE,4.17939037,2.647,172.8
Kepler-1894 b,CONFIRMED,CANDIDATE,2.76263737,1.821,185.0
Kepler-1894 c,CONFIRMED,CANDIDATE,5.05368985,2.514,171.5
Kepler-1895 b,CONFIRMED,CANDIDATE,6.07032548,1.341,311.6
Kepler-1896 b,CONFIRMED,CANDIDATE,44.8702042,4.199,636.1
Kepler-1897 b,CONFIRMED,CANDIDATE,24.2204192,3.271,806.3
Kepler-1898 b,CONFIRMED,CANDIDATE,4.76559056,2.2,67.5
Kepler-19 b,CONFIRMED,CANDIDATE,9.286964466,3.3649,691.7
Kepler-190 b,CONFIRMED,CANDIDATE,2.019997006,1.8073,332.8
Kepler-190 c,CONFIRMED,CANDIDATE,3.763041531,1.6011,354.5
Kepler-1900 b,CONFIRMED,CANDIDATE,2.98618134,2.969,122.9
Kepler-1901 b,CONFIRMED,CANDIDATE,3.48412874,1.422,161.6
Kepler-1902 b,CONFIRMED,CANDIDATE,3.82223397,1.924,362.7
Kepler-1903 b,CONFIRMED,CANDIDATE,17.067644,6.026,262.4
Kepler-1905 b,CONFIRMED,CANDIDATE,3.42390809,1.773,153.1
Kepler-1906 b,CONFIRMED,CANDIDATE,7.36272124,1.3287,429.3
Kepler-1907 b,CONFIRMED,CANDIDATE,5.65245733,2.062,121.0
Kepler-1907 c,CONFIRMED,CANDIDATE,14.8638496,2.705,220.6
Kepler-1909 b,CONFIRMED,CANDIDATE,2.39161966,1.906,189.2
Kepler-191 b,CONFIRMED,CANDIDATE,9.93962361,3.432,300.1
Kepler-191 c,CONFIRMED,CANDIDATE,17.73842886,3.0049,605.5
Kepler-191 d,CONFIRMED,CANDIDATE,5.945043548,2.7004,800.2
Kepler-1910 b,CONFIRMED,CANDIDATE,5.68879083,2.55,241.5
Kepler-1911 b,CONFIRMED,CANDIDATE,5.99078221,1.699,69.9
Kepler-1912 b,CONFIRMED,CANDIDATE,6.05919881,1.365,154.2
Kepler-1913 b,CONFIRMED,CANDIDATE,14.1959621,3.605,196.2
Kepler-1914 b,CONFIRMED,CANDIDATE,30.8278245,4.214,641.3
Kepler-1915 b,CONFIRMED,CANDIDATE,13.8353959,4.961,818.0
Kepler-1916 b,CONFIRMED,CANDIDATE,31.2543238,5.662,438.0
Kepler-1917 b,CONFIRMED,CANDIDATE,12.90235874,2.446,354.4
Kepler-1918 b,CONFIRMED,CANDIDATE,47.0563327,4.807,762.0
Kepler-1919 b,CONFIRMED,CANDIDATE,37.8862977,5.218,672.2
Kepler-192 b,CONFIRMED,CANDIDATE,9.9267215,3.8428,725.5
Kepler-192 c,CONFIRMED,CANDIDATE,21.22349325,4.9416,582.9
Kepler-192 d,CONFIRMED,CANDIDATE,6.47027706,3.343,116.9
Kepler-1920 b,CONFIRMED,CANDIDATE,30.2541186,2.134,576.3
Kepler-1921 b,CONFIRMED,CANDIDATE,20.034708,6.49,124.4
Kepler-1921 c,CONFIRMED,CANDIDATE,3.15722086,3.762,49.7
Kepler-1922 b,CONFIRMED,CANDIDATE,13.2226149,4.337,261.7
Kepler-1923 b,CONFIRMED,CANDIDATE,52.6095103,8.202,203.7
Kepler-1924 b,CONFIRMED,CANDIDATE,15.3317719,5.467,179.2
Kepler-1925 b,CONFIRMED,CANDIDATE,46.7162336,7.259,345.5
Kepler-1927 b,CONFIRMED,CANDIDATE,73.7502765,13.309,233.1
Kepler-1928 b,CONFIRMED,CANDIDATE,19.57783279,1.9857,432.6
Kepler-1929 b,CONFIRMED,CANDIDATE,59.3627946,13.972,233.6
Kepler-193 b,CONFIRMED,CANDIDATE,11.38840217,3.6949,438.0
Kepler-193 c,CONFIRMED,CANDIDATE,50.6985408,5.972,610.9
Kepler-1932 b,CONFIRMED,CANDIDATE,0.524175803,0.7648,236.8
Kepler-1933 b,CONFIRMED,CANDIDATE,4.94330596,2.9334,126.2
Kepler-1934 b,CONFIRMED,CANDIDATE,1.41975831,1.429,60.9
Kepler-1935 b,CONFIRMED,CANDIDATE,3.951383138,1.0582,405.7
Kepler-1936 b,CONFIRMED,CANDIDATE,126.55719,8.079,366.4
Kepler-1937 b,CONFIRMED,CANDIDATE,9.6887216,2.0,655.5
Kepler-1938 b,CONFIRMED,CANDIDATE,13.06243545,3.244,464.3
Kepler-1939 b,CONFIRMED,CANDIDATE,2.790643481,0.6871,202.0
Kepler-194 b,CONFIRMED,CANDIDATE,2.09227115,2.4062,207.6
Kepler-194 c,CONFIRMED,CANDIDATE,17.30795548,5.1126,633.0
Kepler-194 d,CONFIRMED,CANDIDATE,52.8148051,7.309,553.7
Kepler-1940 b,CONFIRMED,CANDIDATE,4.95060632,1.719,309.5
Kepler-1941 b,CONFIRMED,CANDIDATE,31.3351094,6.071,264.9
Kepler-1942 b,CONFIRMED,CANDIDATE,4.62602867,0.643,346.9
Kepler-1943 b,CONFIRMED,CANDIDATE,4.85018974,5.676,64.5
Kepler-1944 b,CONFIRMED,CANDIDATE,9.84262076,1.6018,626.4
Kepler-1945 b,CONFIRMED,CANDIDATE,6.08003714,1.308,184.0
Kepler-1946 b,CONFIRMED,CANDIDATE,3.035206175,0.6182,696.9
Kepler-1947 b,CONFIRMED,CANDIDATE,6.96352699,3.192,68.1
Kepler-1948 b,CONFIRMED,CANDIDATE,15.5714121,2.294,173.5
Kepler-1949 b,CONFIRMED,CANDIDATE,2.20829637,2.841,87.9
Kepler-195 b,CONFIRMED,CANDIDATE,8.30783912,3.1516,777.5
Kepler-195 c,CONFIRMED,CANDIDATE,34.0963441,3.896,472.7
Kepler-1950 b,CONFIRMED,CANDIDATE,10.7769944,2.616,185.6
Kepler-1951 b,CONFIRMED,CANDIDATE,20.6579443,8.798,98.2
Kepler-1952 b,CONFIRMED,CANDIDATE,27.2106807,10.515,99.4
Kepler-1953 b,CONFIRMED,CANDIDATE,6.24564633,2.459,212.0
Kepler-1954 b,CONFIRMED,CANDIDATE,5.88350251,2.556,217.7
Kepler-1955 b,CONFIRMED,CANDIDATE,14.2651545,3.601,66.3
Kepler-1956 b,CONFIRMED,CANDIDATE,5.94373492,1.847,301.0
Kepler-1957 b,CONFIRMED,CANDIDATE,2.18660188,1.585,122.3
Kepler-1958 b,CONFIRMED,CANDIDATE,9.32867952,1.572,354.4
Kepler-1959 b,CONFIRMED,CANDIDATE,6.38671206,1.201,223.7
Kepler-196 b,CONFIRMED,CANDIDATE,20.73989406,3.1505,616.1
Kepler-196 c,CONFIRMED,CANDIDATE,47.4277116,5.2679,820.4
Kepler-196 d,CONFIRMED,CANDIDATE,122.0804953,4.054,799.9
Kepler-1960 b,CONFIRMED,CANDIDATE,2.29794819,2.84,83.2
Kepler-1961 b,CONFIRMED,CANDIDATE,5.60473115,2.885,210.0
Kepler-1962 b,CONFIRMED,CANDIDATE,7.99144696,3.639,145.0
Kepler-1963 b,CONFIRMED,CANDIDATE,1.962282625,1.45,68.3
Kepler-1964 b,CONFIRMED,CANDIDATE,2.440839436,0.968,509.5
Kepler-1965 b,CONFIRMED,CANDIDATE,41.8681996,5.783,150.7
Kepler-1966 b,CONFIRMED,CANDIDATE,8.61742738,2.713,154.9
Kepler-1967 b,CONFIRMED,CANDIDATE,7.28171395,1.723,111.6
Kepler-1968 b,CONFIRMED,CANDIDATE,7.28116667,2.716,333.8
Kepler-1969 b,CONFIRMED,CANDIDATE,6.64754478,1.961,289.3
Kepler-197 b,CONFIRMED,CANDIDATE,5.59931543,3.8944,84.8
Kepler-197 c,CONFIRMED,CANDIDATE,10.34973276,4.4859,119.0
Kepler-197 d,CONFIRMED,CANDIDATE,15.67750191,5.5082,115.5
Kepler-197 e,CONFIRMED,CANDIDATE,25.2100146,6.553,62.1
Kepler-1971 b,CONFIRMED,CANDIDATE,0.824000125,0.855,183.1
Kepler-1972 b,CONFIRMED,CANDIDATE,7.545922037,4.0329,22.2
Kepler-1973 b,CONFIRMED,CANDIDATE,4.28746668,1.5693,790.1
Kepler-1976 b,CONFIRMED,CANDIDATE,4.959319244,2.22739,9802.0
Kepler-1977 b,CONFIRMED,CANDIDATE,4.53702121,1.813,504.4
Kepler-1978 b,CONFIRMED,CANDIDATE,10.84969477,3.474,1122.1
Kepler-1979 b,CONFIRMED,CANDIDATE,18.5084526,6.596,758.9
Kepler-198 b,CONFIRMED,CANDIDATE,17.79001678,4.4116,871.4
Kepler-198 c,CONFIRMED,CANDIDATE,49.5674085,4.002,730.0
Kepler-198 d,CONFIRMED,CANDIDATE,1.311842968,1.7876,245.1
Kepler-1980 b,CONFIRMED,CANDIDATE,33.0257179,6.032,507.1
Kepler-1982 b,CONFIRMED,CANDIDATE,3.82315697,2.388,47.2
Kepler-1983 b,CONFIRMED,CANDIDATE,7.32851947,1.211,277.8
Kepler-1984 b,CONFIRMED,CANDIDATE,1.992812339,2.066,314.8
Kepler-1985 b,CONFIRMED,CANDIDATE,3.42064689,1.767,356.8
Kepler-1986 b,CONFIRMED,CANDIDATE,19.5489666,1.78,523.8
Kepler-1987 b,CONFIRMED,CANDIDATE,2.345863002,1.6795,316.7
Kepler-1987 c,CONFIRMED,CANDIDATE,3.64830183,1.9985,371.7
Kepler-1987 d,CONFIRMED,CANDIDATE,5.644914154,2.2599,1397.9
Kepler-1987 e,CONFIRMED,CANDIDATE,8.74292005,2.6277,779.5
Kepler-1988 b,CONFIRMED,CANDIDATE,11.49500229,7.602,51.4
Kepler-1989 b,CONFIRMED,CANDIDATE,10.161023528,3.1627,1653.9
Kepler-199 b,CONFIRMED,CANDIDATE,23.6421965,5.018,1102.2
Kepler-199 c,CONFIRMED,CANDIDATE,67.0930642,7.334,1254.2
Kepler-1990 b,CONFIRMED,CANDIDATE,1.73513619,2.2741,952.6
Kepler-1990 c,CONFIRMED,CANDIDATE,4.06844957,2.8349,79.8
Kepler-1991 b,CONFIRMED,CANDIDATE,13.26079792,3.912,199.4
Kepler-1991 c,CONFIRMED,CANDIDATE,22.79020351,5.0394,617.9
Kepler-1992 b,CONFIRMED,CANDIDATE,15.6112238,3.873,113.5
Kepler-1993 b,CONFIRMED,CANDIDATE,26.6565737,4.954,163.4
Kepler-1994 b,CONFIRMED,CANDIDATE,4.61225043,2.695,29.1
Kepler-1995 b,CONFIRMED,CANDIDATE,73.7578875,2.69,1836.9
Kepler-1996 c,CONFIRMED,CANDIDATE,92.7297248,6.83,1257.5
Kepler-1997 b,CONFIRMED,CANDIDATE,26.7575866,5.858,455.3
Kepler-1998 b,CONFIRMED,CANDIDATE,3.03267135,1.774,42.4
Kepler-2 b,CONFIRMED,CANDIDATE,2.204735417,3.88864,6674.7
Kepler-20 b,CONFIRMED,CANDIDATE,3.696121272,2.463,383.4
Kepler-20 c,CONFIRMED,CANDIDATE,10.854095934,3.7768,1034.4
Kepler-20 d,CONFIRMED,CANDIDATE,77.6114427,7.1786,814.5
Kepler-20 e,CONFIRMED,CANDIDATE,6.09855603,2.9815,84.4
Kepler-20 f,CONFIRMED,CANDIDATE,19.5776073,3.382,98.1
Kepler-200 b,CONFIRMED,CANDIDATE,8.59481851,3.254,336.5
Kepler-200 c,CONFIRMED,CANDIDATE,10.22215697,1.1939,238.2
Kepler-2000 b,CONFIRMED,CANDIDATE,6.383159135,1.7504,2313.2
Kepler-2000 c,CONFIRMED,CANDIDATE,20.6180348,3.267,769.5
Kepler-2001 b,CONFIRMED,CANDIDATE,1.090011003,1.5,174.8
Kepler-2002 b,CONFIRMED,CANDIDATE,19.0054098,1.843,542.4
Kepler-201 b,CONFIRMED,CANDIDATE,25.6721559,5.9629,387.1
Kepler-201 c,CONFIRMED,CANDIDATE,151.8851881,12.091,360.6
Kepler-202 b,CONFIRMED,CANDIDATE,4.069425638,2.0396,549.1
Kepler-202 c,CONFIRMED,CANDIDATE,16.28247625,2.9227,792.6
Kepler-203 b,CONFIRMED,CANDIDATE,3.162692075,1.9529,503.7
Kepler-203 c,CONFIRMED,CANDIDATE,5.370639542,2.1121,491.3
Kepler-203 d,CONFIRMED,CANDIDATE,11.32977062,3.845,162.4
Kepler-204 b,CONFIRMED,CANDIDATE,14.40090414,4.1682,379.6
Kepler-204 c,CONFIRMED,CANDIDATE,25.6613816,4.459,166.5
Kepler-205 b,CONFIRMED,CANDIDATE,2.755637216,1.8559,536.7
Kepler-205 c,CONFIRMED,CANDIDATE,20.30652862,2.8014,715.4
Kepler-206 b,CONFIRMED,CANDIDATE,7.78199862,3.947,106.9
Kepler-206 c,CONFIRMED,CANDIDATE,13.13747785,4.8655,212.8
Kepler-206 d,CONFIRMED,CANDIDATE,23.4433748,5.768,85.0
Kepler-207 b,CONFIRMED,CANDIDATE,1.61189046,3.0792,101.1
Kepler-207 c,CONFIRMED,CANDIDATE,3.07155284,4.0935,86.0
Kepler-207 d,CONFIRMED,CANDIDATE,5.868066282,4.1246,436.5
Kepler-208 b,CONFIRMED,CANDIDATE,4.22865217,3.3275,150.0
Kepler-208 c,CONFIRMED,CANDIDATE,7.46662068,3.87,120.9
Kepler-208 d,CONFIRMED,CANDIDATE,11.1317901,4.051,95.5
Kepler-208 e,CONFIRMED,CANDIDATE,16.25951967,3.854,129.5
Kepler-209 b,CONFIRMED,CANDIDATE,16.08786246,3.095,612.5
Kepler-209 c,CONFIRMED,CANDIDATE,41.74938613,5.6098,1055.4
Kepler-21 b,CONFIRMED,CANDIDATE,2.785821236,3.5599,68.9
Kepler-210 b,CONFIRMED,CANDIDATE,2.453236139,1.6691,1723.2
Kepler-210 c,CONFIRMED,CANDIDATE,7.972510087,2.9754,3139.0
Kepler-211 b,CONFIRMED,CANDIDATE,4.13852825,2.281,256.5
Kepler-211 c,CONFIRMED,CANDIDATE,6.0404622,1.98,241.0
Kepler-212 b,CONFIRMED,CANDIDATE,16.2580276,6.375,47.0
Kepler-212 c,CONFIRMED,CANDIDATE,31.80475991,8.699,360.6
Kepler-213 b,CONFIRMED,CANDIDATE,2.462344253,1.8113,180.1
Kepler-213 c,CONFIRMED,CANDIDATE,4.822969318,0.8752,332.1
Kepler-214 b,CONFIRMED,CANDIDATE,15.66057688,7.012,384.1
Kepler-214 c,CONFIRMED,CANDIDATE,28.7796446,8.349,253.2
Kepler-215 b,CONFIRMED,CANDIDATE,9.36059705,3.2069,236.5
Kepler-215 c,CONFIRMED,CANDIDATE,14.6672293,3.742,198.1
Kepler-215 d,CONFIRMED,CANDIDATE,30.86436512,2.9557,551.3
Kepler-215 e,CONFIRMED,CANDIDATE,68.1609897,5.662,295.6
Kepler-216 b,CONFIRMED,CANDIDATE,7.69363627,5.0324,295.1
Kepler-216 c,CONFIRMED,CANDIDATE,17.40665216,6.864,586.9
Kepler-217 b,CONFIRMED,CANDIDATE,5.37493289,3.9567,155.8
Kepler-217 c,CONFIRMED,CANDIDATE,8.58600968,3.3443,102.1
Kepler-217 d,CONFIRMED,CANDIDATE,3.88688862,3.683,58.3
Kepler-218 b,CONFIRMED,CANDIDATE,3.619309734,3.0504,206.6
Kepler-218 c,CONFIRMED,CANDIDATE,44.6996563,6.2289,837.7
Kepler-218 d,CONFIRMED,CANDIDATE,124.5245224,9.654,689.9
Kepler-219 b,CONFIRMED,CANDIDATE,4.585466941,3.4437,383.5
Kepler-219 c,CONFIRMED,CANDIDATE,22.71443351,6.0875,575.1
Kepler-219 d,CONFIRMED,CANDIDATE,47.903427,6.191,379.3
Kepler-22 b,CONFIRMED,CANDIDATE,289.864067,7.565,529.1
Kepler-220 b,CONFIRMED,CANDIDATE,4.159816554,1.6261,160.3
Kepler-220 c,CONFIRMED,CANDIDATE,9.034190783,1.5501,577.6
Kepler-220 d,CONFIRMED,CANDIDATE,28.1224393,4.174,194.3
Kepler-220 e,CONFIRMED,CANDIDATE,45.9029768,5.0041,361.8
Kepler-221 b,CONFIRMED,CANDIDATE,2.79590004,2.056,383.7
Kepler-221 c,CONFIRMED,CANDIDATE,5.69059163,2.557,1384.3
Kepler-221 d,CONFIRMED,CANDIDATE,10.04157214,2.6577,1114.0
Kepler-221 e,CONFIRMED,CANDIDATE,18.36974658,2.939,1143.3
Kepler-222 b,CONFIRMED,CANDIDATE,3.936993144,1.887,1266.0
Kepler-222 c,CONFIRMED,CANDIDATE,10.08881066,1.7726,1995.9
Kepler-222 d,CONFIRMED,CANDIDATE,28.08185982,4.5288,1840.3
Kepler-223 b,CONFIRMED,CANDIDATE,7.38443269,5.7351,349.8
Kepler-223 c,CONFIRMED,CANDIDATE,9.84824649,5.7471,436.7
Kepler-223 d,CONFIRMED,CANDIDATE,14.78767172,6.1191,781.8
Kepler-223 e,CONFIRMED,CANDIDATE,19.7243672,7.202,577.9
Kepler-224 b,CONFIRMED,CANDIDATE,3.13295351,2.2207,435.2
Kepler-224 c,CONFIRMED,CANDIDATE,5.924993927,2.8874,1608.1
Kepler-224 d,CONFIRMED,CANDIDATE,11.34934848,3.1101,1249.8
Kepler-224 e,CONFIRMED,CANDIDATE,18.64349986,1.8491,813.4
Kepler-225 b,CONFIRMED,CANDIDATE,6.73893544,2.813,601.3
Kepler-225 c,CONFIRMED,CANDIDATE,18.79418506,3.2906,1529.0
Kepler-226 b,CONFIRMED,CANDIDATE,3.94105221,2.5984,363.3
Kepler-226 c,CONFIRMED,CANDIDATE,5.349553819,3.0278,831.0
Kepler-226 d,CONFIRMED,CANDIDATE,8.10904807,3.596,217.4
Kepler-227 b,CONFIRMED,CANDIDATE,9.48803557,2.9575,615.8
Kepler-227 c,CONFIRMED,CANDIDATE,54.4183827,4.507,874.8
Kepler-228 b,CONFIRMED,CANDIDATE,2.56658897,2.429,226.5
Kepler-228 c,CONFIRMED,CANDIDATE,4.13443512,3.1402,686.0
Kepler-228 d,CONFIRMED,CANDIDATE,11.09432054,4.5945,1517.5
Kepler-229 b,CONFIRMED,CANDIDATE,6.252962249,2.5819,1036.9
Kepler-229 c,CONFIRMED,CANDIDATE,16.06864674,3.5347,4914.3
Kepler-229 d,CONFIRMED,CANDIDATE,41.19725502,4.6297,2213.9
Kepler-23 b,CONFIRMED,CANDIDATE,7.10695741,5.1462,131.0
Kepler-23 c,CONFIRMED,CANDIDATE,10.74241765,6.0633,415.2
Kepler-23 d,CONFIRMED,CANDIDATE,15.27443889,6.0765,206.7
Kepler-230 b,CONFIRMED,CANDIDATE,32.62876672,4.7971,1804.8
Kepler-230 c,CONFIRMED,CANDIDATE,91.7732862,6.473,652.0
Kepler-231 b,CONFIRMED,CANDIDATE,10.06524317,1.369,1053.3
Kepler-231 c,CONFIRMED,CANDIDATE,19.27153892,2.7594,1219.8
Kepler-232 b,CONFIRMED,CANDIDATE,4.431238488,3.15,1010.9
Kepler-232 c,CONFIRMED,CANDIDATE,11.37936986,2.6255,1023.5
Kepler-233 b,CONFIRMED,CANDIDATE,8.47237911,2.7245,1123.5
Kepler-233 c,CONFIRMED,CANDIDATE,60.4189369,5.039,931.3
Kepler-234 b,CONFIRMED,CANDIDATE,2.711504086,3.0099,837.5
Kepler-234 c,CONFIRMED,CANDIDATE,7.21203748,4.0491,950.4
Kepler-235 b,CONFIRMED,CANDIDATE,3.340218842,1.9104,1632.6
Kepler-235 c,CONFIRMED,CANDIDATE,7.82502168,2.186,520.8
